121.43680706489432,31.027665038002322
121.43692833613818,31.027541257648274
121.43703613279938,31.02741360898802
121.43713494640546,31.027266619407648
121.43716189557077,31.02704226644857
121.43719333626362,31.026903012619336
121.43727418375951,31.02665158157359
121.43732359056257,31.02648138171604
121.43723376001157,31.026373072555867
121.43709003112997,31.026222213161212
121.43700469210653,31.02611390370344
121.43703164127183,31.025966912097502
121.43704960738202,31.025738687834345
121.43705409890957,31.025649718904198
121.43709452265752,31.025514331240768
121.43711698029527,31.025421493873534
121.43712147182282,31.025274501188534
121.43714392946058,31.025119771798952
121.43714842098812,31.025019197559615
121.43696875988613,31.02494183268714
121.43675765809128,31.024910886720395
121.43645672574544,31.024794839254636
121.43629503075364,31.024752288481416
121.436012064518,31.02543309854944
121.43545960662937,31.026473645351572
121.43508680984272,31.027104156973348
121.43533833538551,31.027274355707064
121.43567969147931,31.027421345275375
121.4359581661874,31.027541257648274
121.4361198611792,31.02756446647703
121.43633545450159,31.02764569733272
121.43654206476889,31.027649565466955
121.43673070892598,31.027665038002322
121.43681604794943,31.027665038002322
